"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify removed applications no longer have access to the database.","26302","test_removed_relation_no_longer_has_access","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_internal_relation_kubernetes","",""
"Check consistency, ie write to primary, read data from secondaries.","21328","test_replication_across_members","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Tests the immediate integration of cluster components works without error.","384294","test_immediate_relate","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_sharding_race_condition","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","183887","test_scale_up_capabilities","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Refreshes the charm and wait for it to be active again.","486840","test_upgrade","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_upgrade","",""
"Integrate only mongos, it should go to a blocked state.

    This is because config server is not integrated with LDAP.
    ","5297","test_glauth_only_integrated_with_mongos","tests.integration.mongos.ldap","2026-08-25","passed","2026-08-25","","test_ldap","",""
"","5601","test_user_can_write","tests.integration.mongos.ldap","2026-08-25","passed","2026-08-25","","test_ldap","",""
"Build and deploy one unit of MongoDB.","143932","test_build_and_deploy","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Verify that the pre-refresh check succeeds in the happy path.","51563","test_pre_upgrade_check_success","tests.integration.mongodb.upgrades","2026-08-25","passed","2026-08-25","","test_sharding_upgrades","",""
"Sanity check that endpoints are running.","391","test_endpoints","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_metrics","",""
"","205893","test_rollback","tests.integration.mongodb.upgrades","2026-08-25","passed","2026-08-25","","test_rollback","",""
"","65965","test_freeze_db_process","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Tests that mongos is accessible externally.","28934","test_mongos_bad_configuration","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_external_relation_kubernetes","",""
"Build and deploy a sharded cluster.","245596","test_build_and_deploy","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_upgrade","",""
"Integrate the second relation, we should end up with everything active.","43298","test_integrate_ldap_cert","tests.integration.mongodb.ldap","2026-08-25","passed","2026-08-25","","test_ldap","",""
"Tests that sharded cluster can successfully create and list backups.","39291","test_create_and_list_backups_in_cluster","tests.integration.mongodb.backups","2026-08-25","passed","2026-08-25","","test_sharding_backups","",""
"Verifies that the application and unit are active.","1029","test_waits_for_config_server","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that the password can't be set to an empty string.","6147","test_empty_password","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_charm","",""
"","2852","test_user_can_write","tests.integration.mongodb.ldap","2026-08-25","passed","2026-08-25","","test_sharding_ldap","",""
"","302297","test_full_cluster_restart","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Tests that an integration with a client application sends the certificate as expected.","60940","test_integrate_client_access_tls","tests.integration.mongodb.tls","2026-08-25","passed","2026-08-25","","test_tls","",""
"","44417","test_restart_db_process","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_ha","",""
"Build and deploy a sharded cluster.","265722","test_build_and_deploy","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_external_relation_kubernetes","",""
"Tests the integration of cluster components works without error.","304377","test_cluster_active","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_sharding","",""
"Build and deploy a sharded cluster.","245990","test_build_and_deploy","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_tls","",""
"Build and deploy a sharded cluster.","207091","test_build_and_deploy","tests.integration.mongos","2026-08-25","passed","2026-08-25","","test_tls_race_condition","",""
"Deploys the charm with an invalid config.

    Then waits for the status to display, change it to a correct value and
    checks that the service starts afterwards.
    ","","test_build_and_deploy","tests.integration.mongodb","","unknown","","","test_charm_invalid_config","",""
"","65891","test_integrate_also_ldap_cert","tests.integration.mongodb.ldap","2026-08-25","passed","2026-08-25","","test_sharding_ldap","",""
"Build and deploy one unit of MongoDB.","340575","test_build_and_deploy","tests.integration.mongodb.ha","2026-08-25","passed","2026-08-25","","test_network_cut","",""
"With only certs relation it should also go to blocked.","73605","test_remove_ldap_certs_goes_to_blocked","tests.integration.mongodb.ldap","2026-08-25","passed","2026-08-25","","test_ldap","",""
"Verifies that the app metadata changes with db relation joined and departed events.","495861","test_app_relation_metadata_change","tests.integration.mongodb.relations","2026-08-25","passed","2026-08-25","","test_relations","",""
"Test the data consistency between the primary and secondaries.

    Verifies that after writing data to the primary the data on
    the secondaries match.
    ","54830","test_replication_data_consistency","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_charm","",""
"Tests that there is exactly one primary in the deployed units.","2084","test_exactly_one_primary","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_charm","",""
"Build and deploy one unit of MongoDB.","142203","test_build_and_deploy","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_metrics","",""
"Tests writing data to mongos gets propagated to shards.","37013","test_sharding","tests.integration.mongodb","2026-08-25","passed","2026-08-25","","test_sharding","",""
"Tests that the cluster can be integrated with TLS.","724485","test_tls_then_build_cluster","tests.integration.mongodb.tls","2026-08-25","passed","2026-08-25","","test_sharding_tls_inconsistent_rels","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.mongodb.ha","2026-08-25","skipped","2026-08-25","","test_ha","",""
