"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify removed applications no longer have access to the database.","26789","test_removed_relation_no_longer_has_access","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_internal_relation_kubernetes","",""
"Checks that the LDAP user can write to the DB.

    This checks both authentication and authorisation.
    ","2205","test_user_can_write","tests.integration.mongodb.ldap","2026-05-16","passed","2026-05-16","","test_ldap","",""
"Tests juju remove-unit functionality.

    This test verifies:
    1. multiple units can be removed while still maintaining a majority (ie remove a minority)
    2. Replica set hosts are properly updated on unit removal
    ","91336","test_scale_down","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"","57923","test_remove_integration","tests.integration.mongodb.backups","2026-05-16","passed","2026-05-16","","test_sharded_backups_tls","",""
"Tests that mongos can disable external connections.","62696","test_mongos_disable_external_connections","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation_kubernetes","",""
"Test basic functionality of database relation interface.","35523","test_database_relation_with_charm_libraries","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_relations","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","1072880","test_upgrade","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_sharding_upgrades","",""
"Test that an application can request additional databases using the same interface.","33529","test_an_application_can_request_multiple_databases","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_relations","",""
"Only integrate ldap endpoint, should go into blocked state.","38465","test_remove_ldap_goes_to_blocked","tests.integration.mongodb.ldap","2026-05-16","passed","2026-05-16","","test_sharding_ldap","",""
"Test that mongos can enable TLS after being integrated to cluster .","96325","test_tls_reenabled","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_tls","",""
"Verify hosts are up to date after scaling.","283627","test_mongos_can_scale","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation","",""
"Tests that mongos powers down when no config server is accessible.","236447","test_mongos_can_scale","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_charm","",""
"Build and deploy a sharded cluster.","207791","test_build_and_deploy","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_tls_race_condition","",""
"","227580","test_deploy_charms","tests.integration.mongodb.backups","2026-05-16","passed","2026-05-16","","test_sharded_backups_tls","",""
"Only integrate ldap endpoint, should go into blocked state.","12993","test_integrate_ldap_only","tests.integration.mongodb.ldap","2026-05-16","passed","2026-05-16","","test_ldap","",""
"Build and deploy one unit of MongoDB.","145399","test_build_and_deploy","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_scale_up_down","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","379748","test_multi_backup","tests.integration.mongodb.backups","2026-05-16","passed","2026-05-16","","test_backups","",""
"","2199","test_consistency_between_workload_and_metadata","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"","261017","test_full_cluster_crash","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_ha","",""
"Build and deploy one unit of MongoDB.","613156","test_build_and_deploy","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_sharding_rollback","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","355487","test_storage_re_use_lxd","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_ha","",""
"Verify mongos has user and is able to connect externally via IP-address.","1514","test_mongos_has_user","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation","",""
"Tests that mongodb is running as a replica set for the application unit.","32","test_unit_is_running_as_replica_set[0]","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"Test verifies that only the leader can set a password, while all units can read it.","23527","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.mongodb.ha","2026-05-16","skipped","2026-05-16","","test_ha","",""
"","355486","test_network_cut","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_network_cut","",""
"Verify that the pre-refresh check fails if there is a problem with one of the shards.","258680","test_pre_upgrade_check_failure","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_sharding_upgrades","",""
"Verifies that using a replica as a shard fails even when TLS is integrated.","85810","test_config_server_tls_replication_relation","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_sharding_relations","",""
"Tests that there is exactly one primary in the deployed units.","2090","test_exactly_one_primary","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"Build and deploy a sharded cluster.","34105","test_build_and_deploy","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_mongos","",""
"Build and deploy a sharded cluster.","491173","test_build_and_deploy","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation_kubernetes","",""
"Verify that the config-server can safely rollback without losing writes.","327419","test_rollback_on_config_server","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_sharding_rollback","",""
"Tests that when a client is integrated with mongos, it receives the connection info.","30703","test_integrate_with_internal_client","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_internal_relation_kubernetes","",""
"Test that when charm is missing pbm information that it reports that.","160793","test_blocked_missing_config","tests.integration.mongodb.backups","2026-05-16","passed","2026-05-16","","test_backups","",""
"","147173","test_config_server_only_integrated_with_mongos","tests.integration.mongos.ldap","2026-05-16","passed","2026-05-16","","test_ldap","",""
"Build and deploy a sharded cluster.","260895","test_build_and_deploy","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_tls","",""
"Verify newly added and newly removed members properly replica data.

    Verify newly members have replicated data and newly removed members are gone without data.
    ","392954","test_replication_member_scaling","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_ha","",""
"","47123","test_teardown","tests.integration.mongos.ldap","2026-05-16","passed","2026-05-16","","test_ldap","",""
"Verify unique clusters do not share DBs.","296901","test_unique_cluster_dbs","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_ha","",""
"Verify mongos is running and can be accessed externally via IP-address.","172009","test_mongos_starts_with_config_server","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","200503","test_build_and_deploy","tests.integration.mongodb.tls","2026-05-16","passed","2026-05-16","","test_tls","",""
"Build and deploy one unit of MongoDB.","711672","test_build_and_deploy","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_sharding_upgrades","",""
"Integrate only mongos, it should go to a blocked state.

    This is because config server is not integrated with LDAP.
    ","4625","test_glauth_only_integrated_with_mongos","tests.integration.mongos.ldap","2026-05-16","passed","2026-05-16","","test_ldap","",""
"Build and deploy 2 config servers, one shard and one mongos.","49156","test_build_and_deploy","tests.integration.mongodb.ha","2026-05-16","passed","2026-05-16","","test_sharding_race_condition","",""
"","1075215","test_tls_inconsistent_rels","tests.integration.mongodb.tls","2026-05-16","passed","2026-05-16","","test_sharding_tls_inconsistent_rels","",""
"Build and deploy a sharded cluster.","276598","test_build_and_deploy","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_rollback","",""
"Verifies integrating a shard to s3-integrator fails.","67137","test_shard_s3_relation","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_sharding_relations","",""
"Build and deploy a sharded cluster.","543022","test_build_and_deploy","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_external_relation","",""
"Verifies that using a replica as a shard fails.","337889","test_replication_config_server_relation","tests.integration.mongodb.relations","2026-05-16","passed","2026-05-16","","test_sharding_relations","",""
"Test that the password can't be set to an empty string.","6146","test_empty_password","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_charm","",""
"Sanity check that endpoints are running.","415","test_endpoints","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_metrics","",""
"Tests that mongos has user by running a check with authentication.","1485","test_mongos_has_user","tests.integration.mongos","2026-05-16","passed","2026-05-16","","test_charm","",""
"Verify that endpoint still function correctly after a network cut.","436797","test_endpoints_network_cut","tests.integration.mongodb","2026-05-16","passed","2026-05-16","","test_metrics","",""
"","448389","test_rollback","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_rollback","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","100509","test_disable_tls","tests.integration.mongodb.tls","2026-05-16","passed","2026-05-16","","test_tls","",""
"Verifies that the preflight check can run successfully.","25460","test_preflight_check","tests.integration.mongodb.upgrades","2026-05-16","passed","2026-05-16","","test_upgrade","",""
"","137530","test_deploy_charms","tests.integration.mongodb.backups","2026-05-16","passed","2026-05-16","","test_backups_tls","",""
